»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.43.0
»»»  Vision Version:	5.43.2 (R)
»»»  Vision Compiled:	12/22/22
»»»  Driver Version:	5.43.1
»»»  Windows Version:	Windows 8, 8.1 or 10
»»»  Processor Information:	x86 (AMD or Intel) - 6 Processors
»»»  Tester Name:	PLC20323-466 (30V)
»»»  Tester S/N:	PLC20323-466
»»»  Internal Amp Type:	 30V RevH   5k
»»»  Internal Amp S/N:	iAB1-478/H     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	4/10/2025 - 16:34:39
Configured:	04/10/25 10:58:41 AM
Executed:	04/10/25 04:34:08 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	1.00e-04
Sample Thickness (µm):	3.00e-01

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PLC20323-466 (30V)
Tester Serial Number:	PLC20323-466
Return Signal Amp. Level:	0.19 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-3
Volts:	8.00
Field:	266.67 (kV/cm)
DCBias:	0.00
DCField:	0.00 (kV/cm)
Hysteresis Period (ms):	1.00e+01
Preset:	Enabled
Preset Delay (ms):	1.00e+03
Profile:	Standard Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	10001

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization (µC/cm2)	Capacitance (µF)	Normalized Capacitance (µF/cm2)	Dielectric Constant	Instantaneous Current (mA)
 267	2.6600e-01	0.8511	-16.085735	-16.174633	-161746.334057	-5.485766	-0.005181
 268	2.6700e-01	0.8536	-16.013995	22.395646	223956.462541	7.595676	0.007174
 269	2.6800e-01	0.8569	-16.049865	-11.197823	-111978.231270	-3.797838	-0.003587
 270	2.6900e-01	0.8585	-15.990081	18.663039	186630.385450	6.329730	0.005978
 271	2.7000e-01	0.8630	-15.970154	6.221013	62210.128483	2.109910	0.001993
 272	2.7100e-01	0.8671	-16.017980	-14.930431	-149304.308360	-5.063784	-0.004783
 273	2.7200e-01	0.8687	-15.946240	22.395646	223956.462541	7.595676	0.007174
 274	2.7300e-01	0.8733	-15.970154	-7.465215	-74652.154180	-2.531892	-0.002391
 275	2.7400e-01	0.8770	-15.910370	18.663039	186630.385450	6.329730	0.005978
 276	2.7500e-01	0.8802	-15.966168	-17.418836	-174188.359754	-5.907748	-0.005580
 277	2.7600e-01	0.8828	-15.886457	24.884051	248840.513934	8.439640	0.007971
 278	2.7700e-01	0.8864	-15.870514	4.976810	49768.102787	1.687928	0.001594
 279	2.7800e-01	0.8896	-15.886457	-4.976810	-49768.102787	-1.687928	-0.001594
 280	2.7900e-01	0.8927	-15.806745	24.884051	248840.513934	8.439640	0.007971
 281	2.8000e-01	0.8936	-15.818702	-3.732608	-37326.077090	-1.265946	-0.001196
 282	2.8100e-01	0.8992	-15.754933	19.907241	199072.411147	6.751712	0.006377
 283	2.8200e-01	0.9012	-15.790803	-11.197823	-111978.231270	-3.797838	-0.003587
 284	2.8300e-01	0.9057	-15.798774	-2.488405	-24884.051393	-0.843964	-0.000797
 285	2.8400e-01	0.9087	-15.746962	16.174633	161746.334057	5.485766	0.005181
 286	2.8500e-01	0.9096	-15.758919	-3.732608	-37326.077090	-1.265946	-0.001196
 287	2.8600e-01	0.9151	-15.655294	32.349267	323492.668114	10.971533	0.010362
 288	2.8700e-01	0.9186	-15.746962	-28.616659	-286166.591024	-9.705587	-0.009167
 289	2.8800e-01	0.9209	-15.655294	28.616659	286166.591024	9.705587	0.009167
 290	2.8900e-01	0.9236	-15.667251	-3.732608	-37326.077090	-1.265946	-0.001196
 291	2.9000e-01	0.9270	-15.667251	0.000000	0.000000	0.000000	0.000000
 292	2.9100e-01	0.9309	-15.639352	8.709418	87094.179877	2.953874	0.002790
 293	2.9200e-01	0.9335	-15.619424	6.221013	62210.128483	2.109910	0.001993
 294	2.9300e-01	0.9375	-15.563626	17.418836	174188.359754	5.907748	0.005580
 295	2.9400e-01	0.9397	-15.595511	-9.953621	-99536.205574	-3.375856	-0.003188
 296	2.9500e-01	0.9448	-15.551669	13.686228	136862.282664	4.641802	0.004384
 297	2.9600e-01	0.9473	-15.563626	-3.732608	-37326.077090	-1.265946	-0.001196
 298	2.9700e-01	0.9504	-15.555655	2.488405	24884.051393	0.843964	0.000797
 299	2.9800e-01	0.9540	-15.503843	16.174633	161746.334057	5.485766	0.005181
 300	2.9900e-01	0.9563	-15.479929	7.465215	74652.154180	2.531892	0.002391
 301	3.0000e-01	0.9611	-15.444059	11.197823	111978.231270	3.797838	0.003587
 302	3.0100e-01	0.9629	-15.479929	-11.197823	-111978.231270	-3.797838	-0.003587
 303	3.0200e-01	0.9650	-15.444059	11.197823	111978.231270	3.797838	0.003587
 304	3.0300e-01	0.9698	-15.456016	-3.732608	-37326.077090	-1.265946	-0.001196
 305	3.0400e-01	0.9727	-15.400218	17.418836	174188.359754	5.907748	0.005580
 306	3.0500e-01	0.9771	-15.348406	16.174633	161746.334057	5.485766	0.005181
 307	3.0600e-01	0.9786	-15.336449	3.732608	37326.077090	1.265946	0.001196
 308	3.0700e-01	0.9815	-15.324492	3.732608	37326.077090	1.265946	0.001196
 309	3.0800e-01	0.9850	-15.312536	3.732608	37326.077090	1.265946	0.001196
 310	3.0900e-01	0.9879	-15.308550	1.244203	12442.025697	0.421982	0.000399
 311	3.1000e-01	0.9931	-15.244781	19.907241	199072.411147	6.751712	0.006377
 312	3.1100e-01	0.9948	-15.304564	-18.663039	-186630.385450	-6.329730	-0.005978
 313	3.1200e-01	0.9978	-15.212896	28.616659	286166.591024	9.705587	0.009167
 314	3.1300e-01	1.0017	-15.224853	-3.732608	-37326.077090	-1.265946	-0.001196
 315	3.1400e-01	1.0045	-15.204925	6.221013	62210.128483	2.109910	0.001993
 316	3.1500e-01	1.0067	-15.141156	19.907241	199072.411147	6.751712	0.006377
 317	3.1600e-01	1.0120	-15.192969	-16.174633	-161746.334057	-5.485766	-0.005181
 318	3.1700e-01	1.0142	-15.113257	24.884051	248840.513934	8.439640	0.007971
 319	3.1800e-01	1.0183	-15.173041	-18.663039	-186630.385450	-6.329730	-0.005978
 320	3.1900e-01	1.0222	-15.085358	27.372457	273724.565327	9.283605	0.008768
 321	3.2000e-01	1.0232	-15.069416	4.976810	49768.102787	1.687928	0.001594
 322	3.2100e-01	1.0268	-15.041517	8.709418	87094.179877	2.953874	0.002790
 323	3.2200e-01	1.0298	-15.025575	4.976810	49768.102787	1.687928	0.001594
 324	3.2300e-01	1.0335	-15.061445	-11.197823	-111978.231270	-3.797838	-0.003587
 325	3.2400e-01	1.0358	-14.977748	26.128254	261282.539631	8.861622	0.008370
 326	3.2500e-01	1.0390	-15.001662	-7.465215	-74652.154180	-2.531892	-0.002391
 327	3.2600e-01	1.0423	-14.913979	27.372457	273724.565327	9.283605	0.008768
 328	3.2700e-01	1.0454	-14.985719	-22.395646	-223956.462541	-7.595676	-0.007174
 329	3.2800e-01	1.0497	-14.937893	14.930431	149304.308360	5.063784	0.004783
 330	3.2900e-01	1.0517	-14.933907	1.244203	12442.025697	0.421982	0.000399
 331	3.3000e-01	1.0550	-14.949849	-4.976810	-49768.102787	-1.687928	-0.001594
 332	3.3100e-01	1.0598	-14.882095	21.151444	211514.436844	7.173694	0.006775
 333	3.3200e-01	1.0630	-14.862167	6.221013	62210.128483	2.109910	0.001993
 334	3.3300e-01	1.0650	-14.822311	12.442026	124420.256967	4.219820	0.003986
 335	3.3400e-01	1.0683	-14.810355	3.732608	37326.077090	1.265946	0.001196
 336	3.3500e-01	1.0712	-14.822311	-3.732608	-37326.077090	-1.265946	-0.001196
 337	3.3600e-01	1.0744	-14.734629	27.372457	273724.565327	9.283605	0.008768
 338	3.3700e-01	1.0767	-14.798398	-19.907241	-199072.411147	-6.751712	-0.006377
 339	3.3800e-01	1.0807	-14.722672	23.639849	236398.488237	8.017658	0.007573
 340	3.3900e-01	1.0848	-14.710715	3.732608	37326.077090	1.265946	0.001196
 341	3.4000e-01	1.0876	-14.666874	13.686228	136862.282664	4.641802	0.004384
 342	3.4100e-01	1.0912	-14.682817	-4.976810	-49768.102787	-1.687928	-0.001594
 343	3.4200e-01	1.0936	-14.627019	17.418836	174188.359754	5.907748	0.005580
 344	3.4300e-01	1.0977	-14.599120	8.709418	87094.179877	2.953874	0.002790
 345	3.4400e-01	1.1006	-14.615062	-4.976810	-49768.102787	-1.687928	-0.001594
 346	3.4500e-01	1.1040	-14.587163	8.709418	87094.179877	2.953874	0.002790
 347	3.4600e-01	1.1063	-14.531365	17.418836	174188.359754	5.907748	0.005580
 348	3.4700e-01	1.1099	-14.499481	9.953621	99536.205574	3.375856	0.003188
 349	3.4800e-01	1.1124	-14.475567	7.465215	74652.154180	2.531892	0.002391
 350	3.4900e-01	1.1156	-14.499481	-7.465215	-74652.154180	-2.531892	-0.002391
 351	3.5000e-01	1.1207	-14.407813	28.616659	286166.591024	9.705587	0.009167
 352	3.5100e-01	1.1229	-14.415784	-2.488405	-24884.051393	-0.843964	-0.000797
 353	3.5200e-01	1.1263	-14.431726	-4.976810	-49768.102787	-1.687928	-0.001594
 354	3.5300e-01	1.1276	-14.352015	24.884051	248840.513934	8.439640	0.007971
 355	3.5400e-01	1.1324	-14.359986	-2.488405	-24884.051393	-0.843964	-0.000797
 356	3.5500e-01	1.1358	-14.284260	23.639849	236398.488237	8.017658	0.007573
 357	3.5600e-01	1.1392	-14.348029	-19.907241	-199072.411147	-6.751712	-0.006377
 358	3.5700e-01	1.1426	-14.308174	12.442026	124420.256967	4.219820	0.003986
 359	3.5800e-01	1.1443	-14.252376	17.418836	174188.359754	5.907748	0.005580
 360	3.5900e-01	1.1481	-14.244405	2.488405	24884.051393	0.843964	0.000797
 361	3.6000e-01	1.1497	-14.204549	12.442026	124420.256967	4.219820	0.003986
 362	3.6100e-01	1.1533	-14.232448	-8.709418	-87094.179877	-2.953874	-0.002790
 363	3.6200e-01	1.1597	-14.120852	34.837672	348376.719507	11.815497	0.011160
 364	3.6300e-01	1.1610	-14.148751	-8.709418	-87094.179877	-2.953874	-0.002790
 365	3.6400e-01	1.1655	-14.132809	4.976810	49768.102787	1.687928	0.001594
 366	3.6500e-01	1.1670	-14.069040	19.907241	199072.411147	6.751712	0.006377
 367	3.6600e-01	1.1729	-14.104910	-11.197823	-111978.231270	-3.797838	-0.003587
 368	3.6700e-01	1.1743	-14.001285	32.349267	323492.668114	10.971533	0.010362
 369	3.6800e-01	1.1773	-14.065054	-19.907241	-199072.411147	-6.751712	-0.006377
 370	3.6900e-01	1.1805	-13.957444	33.593469	335934.693811	11.393515	0.010761
 371	3.7000e-01	1.1827	-13.985343	-8.709418	-87094.179877	-2.953874	-0.002790
 372	3.7100e-01	1.1872	-13.957444	8.709418	87094.179877	2.953874	0.002790
 373	3.7200e-01	1.1898	-13.933531	7.465215	74652.154180	2.531892	0.002391
 374	3.7300e-01	1.1927	-13.945487	-3.732608	-37326.077090	-1.265946	-0.001196
 375	3.7400e-01	1.1962	-13.809978	42.302887	423028.873688	14.347389	0.013551
 376	3.7500e-01	1.1984	-13.861790	-16.174633	-161746.334057	-5.485766	-0.005181
 377	3.7600e-01	1.2024	-13.841863	6.221013	62210.128483	2.109910	0.001993
 378	3.7700e-01	1.2059	-13.794036	14.930431	149304.308360	5.063784	0.004783
 379	3.7800e-01	1.2083	-13.782079	3.732608	37326.077090	1.265946	0.001196
 380	3.7900e-01	1.2130	-13.758166	7.465215	74652.154180	2.531892	0.002391
 381	3.8000e-01	1.2155	-13.762151	-1.244203	-12442.025697	-0.421982	-0.000399
 382	3.8100e-01	1.2186	-13.634613	39.814482	398144.822294	13.503425	0.012754
 383	3.8200e-01	1.2208	-13.690411	-17.418836	-174188.359754	-5.907748	-0.005580
 384	3.8300e-01	1.2257	-13.630628	18.663039	186630.385450	6.329730	0.005978
 385	3.8400e-01	1.2293	-13.678454	-14.930431	-149304.308360	-5.063784	-0.004783
 386	3.8500e-01	1.2318	-13.638599	12.442026	124420.256967	4.219820	0.003986
 387	3.8600e-01	1.2350	-13.534974	32.349267	323492.668114	10.971533	0.010362
 388	3.8700e-01	1.2379	-13.550916	-4.976810	-49768.102787	-1.687928	-0.001594
 389	3.8800e-01	1.2420	-13.530989	6.221013	62210.128483	2.109910	0.001993
 390	3.8900e-01	1.2432	-13.471205	18.663039	186630.385450	6.329730	0.005978
 391	3.9000e-01	1.2476	-13.463234	2.488405	24884.051393	0.843964	0.000797
 392	3.9100e-01	1.2514	-13.431350	9.953621	99536.205574	3.375856	0.003188
 393	3.9200e-01	1.2525	-13.423378	2.488405	24884.051393	0.843964	0.000797
 394	3.9300e-01	1.2567	-13.331710	28.616659	286166.591024	9.705587	0.009167
 395	3.9400e-01	1.2602	-13.343667	-3.732608	-37326.077090	-1.265946	-0.001196
 396	3.9500e-01	1.2646	-13.371566	-8.709418	-87094.179877	-2.953874	-0.002790
 397	3.9600e-01	1.2656	-13.299826	22.395646	223956.462541	7.595676	0.007174
 398	3.9700e-01	1.2688	-13.315768	-4.976810	-49768.102787	-1.687928	-0.001594
 399	3.9800e-01	1.2727	-13.200187	36.081875	360818.745204	12.237479	0.011558
 400	3.9900e-01	1.2766	-13.255985	-17.418836	-174188.359754	-5.907748	-0.005580
 401	4.0000e-01	1.2789	-13.152360	32.349267	323492.668114	10.971533	0.010362
 402	4.0100e-01	1.2817	-13.168302	-4.976810	-49768.102787	-1.687928	-0.001594
 403	4.0200e-01	1.2860	-13.136418	9.953621	99536.205574	3.375856	0.003188
 404	4.0300e-01	1.2887	-13.068663	21.151444	211514.436844	7.173694	0.006775
 405	4.0400e-01	1.2917	-13.108519	-12.442026	-124420.256967	-4.219820	-0.003986
 406	4.0500e-01	1.2955	-13.004894	32.349267	323492.668114	10.971533	0.010362
 407	4.0600e-01	1.2988	-13.024822	-6.221013	-62210.128483	-2.109910	-0.001993
 408	4.0700e-01	1.3017	-12.976995	14.930431	149304.308360	5.063784	0.004783
 409	4.0800e-01	1.3033	-12.957067	6.221013	62210.128483	2.109910	0.001993
 410	4.0900e-01	1.3091	-12.937140	6.221013	62210.128483	2.109910	0.001993
 411	4.1000e-01	1.3123	-12.893298	13.686228	136862.282664	4.641802	0.004384
 412	4.1100e-01	1.3154	-12.897284	-1.244203	-12442.025697	-0.421982	-0.000399
 413	4.1200e-01	1.3171	-12.813587	26.128254	261282.539631	8.861622	0.008370
 414	4.1300e-01	1.3200	-12.801630	3.732608	37326.077090	1.265946	0.001196
 415	4.1400e-01	1.3244	-12.777717	7.465215	74652.154180	2.531892	0.002391
 416	4.1500e-01	1.3278	-12.781703	-1.244203	-12442.025697	-0.421982	-0.000399
 417	4.1600e-01	1.3294	-12.773732	2.488405	24884.051393	0.843964	0.000797
 418	4.1700e-01	1.3333	-12.674092	31.105064	311050.642417	10.549551	0.009964
 419	4.1800e-01	1.3354	-12.717934	-13.686228	-136862.282664	-4.641802	-0.004384
 420	4.1900e-01	1.3404	-12.582424	42.302887	423028.873688	14.347389	0.013551
 421	4.2000e-01	1.3431	-12.610323	-8.709418	-87094.179877	-2.953874	-0.002790
 422	4.2100e-01	1.3445	-12.566482	13.686228	136862.282664	4.641802	0.004384
 423	4.2200e-01	1.3486	-12.458872	33.593469	335934.693811	11.393515	0.010761
 424	4.2300e-01	1.3526	-12.514670	-17.418836	-174188.359754	-5.907748	-0.005580
 425	4.2400e-01	1.3560	-12.458872	17.418836	174188.359754	5.907748	0.005580
 426	4.2500e-01	1.3590	-12.470829	-3.732608	-37326.077090	-1.265946	-0.001196
 427	4.2600e-01	1.3616	-12.375175	29.860862	298608.616721	10.127569	0.009565
 428	4.2700e-01	1.3658	-12.375175	0.000000	0.000000	0.000000	0.000000
 429	4.2800e-01	1.3665	-12.351262	7.465215	74652.154180	2.531892	0.002391
 430	4.2900e-01	1.3709	-12.283507	21.151444	211514.436844	7.173694	0.006775
 431	4.3000e-01	1.3753	-12.259594	7.465215	74652.154180	2.531892	0.002391
 432	4.3100e-01	1.3773	-12.239666	6.221013	62210.128483	2.109910	0.001993
 433	4.3200e-01	1.3815	-12.227709	3.732608	37326.077090	1.265946	0.001196
 434	4.3300e-01	1.3860	-12.163940	19.907241	199072.411147	6.751712	0.006377
 435	4.3400e-01	1.3880	-12.100171	19.907241	199072.411147	6.751712	0.006377
 436	4.3500e-01	1.3928	-12.132056	-9.953621	-99536.205574	-3.375856	-0.003188
 437	4.3600e-01	1.3952	-12.036402	29.860862	298608.616721	10.127569	0.009565
 438	4.3700e-01	1.3969	-12.068287	-9.953621	-99536.205574	-3.375856	-0.003188
 439	4.3800e-01	1.4017	-12.008503	18.663039	186630.385450	6.329730	0.005978
 440	4.3900e-01	1.4040	-12.016474	-2.488405	-24884.051393	-0.843964	-0.000797
 441	4.4000e-01	1.4060	-11.940749	23.639849	236398.488237	8.017658	0.007573
 442	4.4100e-01	1.4101	-11.880965	18.663039	186630.385450	6.329730	0.005978
 443	4.4200e-01	1.4132	-11.872994	2.488405	24884.051393	0.843964	0.000797
 444	4.4300e-01	1.4158	-11.805240	21.151444	211514.436844	7.173694	0.006775
 445	4.4400e-01	1.4198	-11.789297	4.976810	49768.102787	1.687928	0.001594
 446	4.4500e-01	1.4230	-11.713572	23.639849	236398.488237	8.017658	0.007573
 447	4.4600e-01	1.4263	-11.681687	9.953621	99536.205574	3.375856	0.003188
 448	4.4700e-01	1.4306	-11.673716	2.488405	24884.051393	0.843964	0.000797
 449	4.4800e-01	1.4323	-11.621904	16.174633	161746.334057	5.485766	0.005181
 450	4.4900e-01	1.4360	-11.649803	-8.709418	-87094.179877	-2.953874	-0.002790
 451	4.5000e-01	1.4384	-11.510308	43.547090	435470.899384	14.769371	0.013949
 452	4.5100e-01	1.4415	-11.558135	-14.930431	-149304.308360	-5.063784	-0.004783
 453	4.5200e-01	1.4452	-11.470452	27.372457	273724.565327	9.283605	0.008768
 454	4.5300e-01	1.4483	-11.446539	7.465215	74652.154180	2.531892	0.002391
 455	4.5400e-01	1.4515	-11.418640	8.709418	87094.179877	2.953874	0.002790
 456	4.5500e-01	1.4555	-11.311030	33.593469	335934.693811	11.393515	0.010761
 457	4.5600e-01	1.4579	-11.378784	-21.151444	-211514.436844	-7.173694	-0.006775
 458	4.5700e-01	1.4613	-11.326972	16.174633	161746.334057	5.485766	0.005181
 459	4.5800e-01	1.4651	-11.283131	13.686228	136862.282664	4.641802	0.004384
 460	4.5900e-01	1.4678	-11.231318	16.174633	161746.334057	5.485766	0.005181
 461	4.6000e-01	1.4714	-11.167549	19.907241	199072.411147	6.751712	0.006377
 462	4.6100e-01	1.4738	-11.179506	-3.732608	-37326.077090	-1.265946	-0.001196
 463	4.6200e-01	1.4776	-11.091824	27.372457	273724.565327	9.283605	0.008768
 464	4.6300e-01	1.4795	-11.099795	-2.488405	-24884.051393	-0.843964	-0.000797
 465	4.6400e-01	1.4846	-11.071896	8.709418	87094.179877	2.953874	0.002790
 466	4.6500e-01	1.4874	-10.996170	23.639849	236398.488237	8.017658	0.007573
 467	4.6600e-01	1.4910	-10.932401	19.907241	199072.411147	6.751712	0.006377
 468	4.6700e-01	1.4940	-10.916459	4.976810	49768.102787	1.687928	0.001594
 469	4.6800e-01	1.4967	-10.944358	-8.709418	-87094.179877	-2.953874	-0.002790
 470	4.6900e-01	1.4998	-10.788921	48.523900	485239.002171	16.457299	0.015544
 471	4.7000e-01	1.5018	-10.808849	-6.221013	-62210.128483	-2.109910	-0.001993
 472	4.7100e-01	1.5074	-10.768993	12.442026	124420.256967	4.219820	0.003986
 473	4.7200e-01	1.5079	-10.721166	14.930431	149304.308360	5.063784	0.004783
 474	4.7300e-01	1.5132	-10.689282	9.953621	99536.205574	3.375856	0.003188
 475	4.7400e-01	1.5173	-10.573700	36.081875	360818.745204	12.237479	0.011558
 476	4.7500e-01	1.5182	-10.557758	4.976810	49768.102787	1.687928	0.001594
 477	4.7600e-01	1.5223	-10.545801	3.732608	37326.077090	1.265946	0.001196
 478	4.7700e-01	1.5259	-10.466090	24.884051	248840.513934	8.439640	0.007971
 479	4.7800e-01	1.5294	-10.458119	2.488405	24884.051393	0.843964	0.000797
 480	4.7900e-01	1.5330	-10.422249	11.197823	111978.231270	3.797838	0.003587
 481	4.8000e-01	1.5347	-10.370437	16.174633	161746.334057	5.485766	0.005181
 482	4.8100e-01	1.5394	-10.282754	27.372457	273724.565327	9.283605	0.008768
 483	4.8200e-01	1.5413	-10.282754	0.000000	0.000000	0.000000	0.000000
 484	4.8300e-01	1.5441	-10.183115	31.105064	311050.642417	10.549551	0.009964
 485	4.8400e-01	1.5447	-10.187101	-1.244203	-12442.025697	-0.421982	-0.000399
 486	4.8500e-01	1.5508	-10.159202	8.709418	87094.179877	2.953874	0.002790
 487	4.8600e-01	1.5542	-10.079490	24.884051	248840.513934	8.439640	0.007971
 488	4.8700e-01	1.5585	-10.107389	-8.709418	-87094.179877	-2.953874	-0.002790
 489	4.8800e-01	1.5611	-9.995794	34.837672	348376.719507	11.815497	0.011160
 490	4.8900e-01	1.5637	-9.943981	16.174633	161746.334057	5.485766	0.005181
 491	4.9000e-01	1.5666	-9.912097	9.953621	99536.205574	3.375856	0.003188
 492	4.9100e-01	1.5701	-9.880212	9.953621	99536.205574	3.375856	0.003188
 493	4.9200e-01	1.5738	-9.880212	0.000000	0.000000	0.000000	0.000000
 494	4.9300e-01	1.5763	-9.760645	37.326077	373260.770901	12.659461	0.011957
 495	4.9400e-01	1.5784	-9.712819	14.930431	149304.308360	5.063784	0.004783
 496	4.9500e-01	1.5839	-9.672963	12.442026	124420.256967	4.219820	0.003986
 497	4.9600e-01	1.5850	-9.613180	18.663039	186630.385450	6.329730	0.005978
 498	4.9700e-01	1.5888	-9.585281	8.709418	87094.179877	2.953874	0.002790
 499	4.9800e-01	1.5929	-9.537454	14.930431	149304.308360	5.063784	0.004783
 500	4.9900e-01	1.5957	-9.493613	13.686228	136862.282664	4.641802	0.004384
 501	5.0000e-01	1.5994	-9.386002	33.593469	335934.693811	11.393515	0.010761
 502	5.0100e-01	1.6025	-9.401945	-4.976810	-49768.102787	-1.687928	-0.001594
 503	5.0200e-01	1.6053	-9.318248	26.128254	261282.539631	8.861622	0.008370
 504	5.0300e-01	1.6084	-9.274407	13.686228	136862.282664	4.641802	0.004384
 505	5.0400e-01	1.6125	-9.246508	8.709418	87094.179877	2.953874	0.002790
 506	5.0500e-01	1.6151	-9.162811	26.128254	261282.539631	8.861622	0.008370
 507	5.0600e-01	1.6171	-9.162811	0.000000	0.000000	0.000000	0.000000
 508	5.0700e-01	1.6218	-9.027302	42.302887	423028.873688	14.347389	0.013551
 509	5.0800e-01	1.6241	-9.043244	-4.976810	-49768.102787	-1.687928	-0.001594
 510	5.0900e-01	1.6274	-8.967518	23.639849	236398.488237	8.017658	0.007573
 511	5.1000e-01	1.6309	-8.883821	26.128254	261282.539631	8.861622	0.008370
 512	5.1100e-01	1.6341	-8.879836	1.244203	12442.025697	0.421982	0.000399
 513	5.1200e-01	1.6381	-8.784182	29.860862	298608.616721	10.127569	0.009565
 514	5.1300e-01	1.6398	-8.756283	8.709418	87094.179877	2.953874	0.002790
 515	5.1400e-01	1.6444	-8.648673	33.593469	335934.693811	11.393515	0.010761
 516	5.1500e-01	1.6465	-8.608818	12.442026	124420.256967	4.219820	0.003986
 517	5.1600e-01	1.6502	-8.604832	1.244203	12442.025697	0.421982	0.000399
 518	5.1700e-01	1.6534	-8.457366	46.035495	460354.950778	15.613335	0.014747
 519	5.1800e-01	1.6551	-8.429467	8.709418	87094.179877	2.953874	0.002790
 520	5.1900e-01	1.6589	-8.381640	14.930431	149304.308360	5.063784	0.004783
 521	5.2000e-01	1.6618	-8.345770	11.197823	111978.231270	3.797838	0.003587
 522	5.2100e-01	1.6678	-8.278016	21.151444	211514.436844	7.173694	0.006775
 523	5.2200e-01	1.6687	-8.218232	18.663039	186630.385450	6.329730	0.005978
 524	5.2300e-01	1.6729	-8.218232	0.000000	0.000000	0.000000	0.000000
 525	5.2400e-01	1.6756	-8.094680	38.570280	385702.796598	13.081443	0.012355
 526	5.2500e-01	1.6788	-8.078738	4.976810	49768.102787	1.687928	0.001594
 527	5.2600e-01	1.6817	-8.003012	23.639849	236398.488237	8.017658	0.007573
 528	5.2700e-01	1.6856	-7.915329	27.372457	273724.565327	9.283605	0.008768
 529	5.2800e-01	1.6876	-7.871488	13.686228	136862.282664	4.641802	0.004384
 530	5.2900e-01	1.6908	-7.783806	27.372457	273724.565327	9.283605	0.008768
 531	5.3000e-01	1.6943	-7.759892	7.465215	74652.154180	2.531892	0.002391
 532	5.3100e-01	1.6978	-7.624383	42.302887	423028.873688	14.347389	0.013551
 533	5.3200e-01	1.7010	-7.672210	-14.930431	-149304.308360	-5.063784	-0.004783
 534	5.3300e-01	1.7032	-7.532715	43.547090	435470.899384	14.769371	0.013949
 535	5.3400e-01	1.7070	-7.536701	-1.244203	-12442.025697	-0.421982	-0.000399
 536	5.3500e-01	1.7116	-7.421120	36.081875	360818.745204	12.237479	0.011558
 537	5.3600e-01	1.7119	-7.321480	31.105064	311050.642417	10.549551	0.009964
 538	5.3700e-01	1.7179	-7.397206	-23.639849	-236398.488237	-8.017658	-0.007573
 539	5.3800e-01	1.7198	-7.209885	58.477521	584775.207745	19.833155	0.018732
 540	5.3900e-01	1.7236	-7.213870	-1.244203	-12442.025697	-0.421982	-0.000399
 541	5.4000e-01	1.7263	-7.098289	36.081875	360818.745204	12.237479	0.011558
 542	5.4100e-01	1.7319	-7.046477	16.174633	161746.334057	5.485766	0.005181
 543	5.4200e-01	1.7327	-6.954809	28.616659	286166.591024	9.705587	0.009167
 544	5.4300e-01	1.7354	-6.899011	17.418836	174188.359754	5.907748	0.005580
 545	5.4400e-01	1.7384	-6.847198	16.174633	161746.334057	5.485766	0.005181
 546	5.4500e-01	1.7435	-6.759516	27.372457	273724.565327	9.283605	0.008768
 547	5.4600e-01	1.7447	-6.723646	11.197823	111978.231270	3.797838	0.003587
 548	5.4700e-01	1.7486	-6.671834	16.174633	161746.334057	5.485766	0.005181
 549	5.4800e-01	1.7519	-6.528353	44.791293	447912.925081	15.191353	0.014348
 550	5.4900e-01	1.7542	-6.504440	7.465215	74652.154180	2.531892	0.002391
 551	5.5000e-01	1.7589	-6.432700	22.395646	223956.462541	7.595676	0.007174
 552	5.5100e-01	1.7609	-6.349003	26.128254	261282.539631	8.861622	0.008370
 553	5.5200e-01	1.7654	-6.253349	29.860862	298608.616721	10.127569	0.009565
 554	5.5300e-01	1.7679	-6.209508	13.686228	136862.282664	4.641802	0.004384
 555	5.5400e-01	1.7716	-6.137768	22.395646	223956.462541	7.595676	0.007174
 556	5.5500e-01	1.7751	-6.010230	39.814482	398144.822294	13.503425	0.012754
 557	5.5600e-01	1.7778	-5.970374	12.442026	124420.256967	4.219820	0.003986
 558	5.5700e-01	1.7816	-5.862764	33.593469	335934.693811	11.393515	0.010761
 559	5.5800e-01	1.7840	-5.806966	17.418836	174188.359754	5.907748	0.005580
 560	5.5900e-01	1.7886	-5.739212	21.151444	211514.436844	7.173694	0.006775
