»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.43.0
»»»  Vision Version:	5.43.2 (R)
»»»  Vision Compiled:	12/22/22
»»»  Driver Version:	5.43.1
»»»  Windows Version:	Windows 8, 8.1 or 10
»»»  Processor Information:	x86 (AMD or Intel) - 6 Processors
»»»  Tester Name:	PLC20323-466 (30V)
»»»  Tester S/N:	PLC20323-466
»»»  Internal Amp Type:	 30V RevH   5k
»»»  Internal Amp S/N:	iAB1-478/H     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	4/12/2025 - 18:32:8
Configured:	04/12/25 06:26:52 PM
Executed:	04/12/25 06:27:06 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	1.00e-04
Sample Thickness (µm):	3.00e-01

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PLC20323-466 (30V)
Tester Serial Number:	PLC20323-466
Return Signal Amp. Level:	1.9 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-3
Volts:	8.00
Field:	266.67 (kV/cm)
DCBias:	0.00
DCField:	0.00 (kV/cm)
Hysteresis Period (ms):	1.00e+03
Preset:	Enabled
Preset Delay (ms):	1.00e+03
Profile:	Standard Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	16001

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization (µC/cm2)	Capacitance (µF)	Normalized Capacitance (µF/cm2)	Dielectric Constant	Instantaneous Current (mA)
 275	1.7125e+01	0.5470	-15.070919	3.732218	37322.179029	1.265814	0.000013
 276	1.7188e+01	0.5506	-15.064343	3.110182	31101.815857	1.054845	0.000011
 277	1.7250e+01	0.5510	-15.049438	7.049745	70497.449277	2.390982	0.000024
 278	1.7313e+01	0.5515	-15.040231	4.354254	43542.542200	1.476783	0.000015
 279	1.7375e+01	0.5559	-15.032340	3.732218	37322.179029	1.265814	0.000013
 280	1.7438e+01	0.5581	-15.023571	4.146909	41469.087810	1.406460	0.000014
 281	1.7500e+01	0.5596	-15.012173	5.390981	53909.814153	1.828398	0.000018
 282	1.7563e+01	0.5618	-15.009542	1.244073	12440.726343	0.421938	0.000004
 283	1.7625e+01	0.5634	-14.998582	5.183636	51836.359762	1.758075	0.000018
 284	1.7688e+01	0.5666	-14.988499	4.768945	47689.450981	1.617429	0.000016
 285	1.7750e+01	0.5675	-14.973593	7.049745	70497.449277	2.390982	0.000024
 286	1.7813e+01	0.5702	-14.966140	3.524872	35248.724638	1.195491	0.000012
 287	1.7875e+01	0.5708	-14.957372	4.146909	41469.087810	1.406460	0.000014
 288	1.7938e+01	0.5748	-14.945973	5.390981	53909.814153	1.828398	0.000018
 289	1.8000e+01	0.5766	-14.936767	4.354254	43542.542200	1.476783	0.000015
 290	1.8063e+01	0.5785	-14.929314	3.524872	35248.724638	1.195491	0.000012
 291	1.8125e+01	0.5807	-14.918792	4.976291	49762.905372	1.687752	0.000017
 292	1.8188e+01	0.5824	-14.910024	4.146909	41469.087810	1.406460	0.000014
 293	1.8250e+01	0.5838	-14.897748	5.805672	58056.722934	1.969044	0.000020
 294	1.8313e+01	0.5852	-14.887665	4.768945	47689.450981	1.617429	0.000016
 295	1.8375e+01	0.5883	-14.879774	3.732218	37322.179029	1.265814	0.000013
 296	1.8438e+01	0.5891	-14.871006	4.146909	41469.087810	1.406460	0.000014
 297	1.8500e+01	0.5912	-14.857415	6.427709	64277.086105	2.180013	0.000022
 298	1.8563e+01	0.5943	-14.848208	4.354254	43542.542200	1.476783	0.000015
 299	1.8625e+01	0.5956	-14.837687	4.976291	49762.905372	1.687752	0.000017
 300	1.8688e+01	0.5981	-14.829795	3.732218	37322.179029	1.265814	0.000013
 301	1.8750e+01	0.6001	-14.819274	4.976291	49762.905372	1.687752	0.000017
 302	1.8813e+01	0.6018	-14.813574	2.695491	26954.907076	0.914199	0.000009
 303	1.8875e+01	0.6037	-14.798668	7.049745	70497.449277	2.390982	0.000024
 304	1.8938e+01	0.6052	-14.792092	3.110182	31101.815857	1.054845	0.000011
 305	1.9000e+01	0.6082	-14.781570	4.976291	49762.905372	1.687752	0.000017
 306	1.9063e+01	0.6092	-14.770172	5.390981	53909.814153	1.828398	0.000018
 307	1.9125e+01	0.6121	-14.759212	5.183636	51836.359762	1.758075	0.000018
 308	1.9188e+01	0.6145	-14.755266	1.866109	18661.089514	0.632907	0.000006
 309	1.9250e+01	0.6155	-14.742552	6.013018	60130.177324	2.039367	0.000020
 310	1.9313e+01	0.6195	-14.734222	3.939563	39395.633419	1.336137	0.000013
 311	1.9375e+01	0.6199	-14.723262	5.183636	51836.359762	1.758075	0.000018
 312	1.9438e+01	0.6207	-14.713179	4.768945	47689.450981	1.617429	0.000016
 313	1.9500e+01	0.6231	-14.701780	5.390981	53909.814153	1.828398	0.000018
 314	1.9563e+01	0.6259	-14.694327	3.524872	35248.724638	1.195491	0.000012
 315	1.9625e+01	0.6280	-14.679860	6.842399	68423.994886	2.320659	0.000023
 316	1.9688e+01	0.6311	-14.671092	4.146909	41469.087810	1.406460	0.000014
 317	1.9750e+01	0.6330	-14.662762	3.939563	39395.633419	1.336137	0.000013
 318	1.9813e+01	0.6358	-14.650048	6.013018	60130.177324	2.039367	0.000020
 319	1.9875e+01	0.6372	-14.640842	4.354254	43542.542200	1.476783	0.000015
 320	1.9938e+01	0.6390	-14.631197	4.561600	45615.996591	1.547106	0.000015
 321	2.0000e+01	0.6406	-14.618044	6.220363	62203.631715	2.109690	0.000021
 322	2.0063e+01	0.6433	-14.610153	3.732218	37322.179029	1.265814	0.000013
 323	2.0125e+01	0.6457	-14.594809	7.257090	72570.903667	2.461305	0.000025
 324	2.0188e+01	0.6464	-14.587356	3.524872	35248.724638	1.195491	0.000012
 325	2.0250e+01	0.6510	-14.580341	3.317527	33175.270248	1.125168	0.000011
 326	2.0313e+01	0.6514	-14.571573	4.146909	41469.087810	1.406460	0.000014
 327	2.0375e+01	0.6530	-14.554037	8.293818	82938.175620	2.812920	0.000028
 328	2.0438e+01	0.6565	-14.548776	2.488145	24881.452686	0.843876	0.000008
 329	2.0500e+01	0.6556	-14.536501	-5.805672	-58056.722934	-1.969044	0.000020
 330	2.0563e+01	0.6596	-14.525540	5.183636	51836.359762	1.758075	0.000018
 331	2.0625e+01	0.6609	-14.512827	6.013018	60130.177324	2.039367	0.000020
 332	2.0688e+01	0.6631	-14.503182	4.561600	45615.996591	1.547106	0.000015
 333	2.0750e+01	0.6659	-14.496606	3.110182	31101.815857	1.054845	0.000011
 334	2.0813e+01	0.6673	-14.484330	5.805672	58056.722934	1.969044	0.000020
 335	2.0875e+01	0.6695	-14.477754	3.110182	31101.815857	1.054845	0.000011
 336	2.0938e+01	0.6712	-14.466355	5.390981	53909.814153	1.828398	0.000018
 337	2.1000e+01	0.6728	-14.454957	5.390981	53909.814153	1.828398	0.000018
 338	2.1063e+01	0.6759	-14.440489	6.842399	68423.994886	2.320659	0.000023
 339	2.1125e+01	0.6783	-14.431721	4.146909	41469.087810	1.406460	0.000014
 340	2.1188e+01	0.6799	-14.425583	2.902836	29028.361467	0.984522	0.000010
 341	2.1250e+01	0.6811	-14.412870	6.013018	60130.177324	2.039367	0.000020
 342	2.1313e+01	0.6837	-14.401033	5.598327	55983.268543	1.898721	0.000019
 343	2.1375e+01	0.6851	-14.387442	6.427709	64277.086105	2.180013	0.000022
 344	2.1438e+01	0.6875	-14.383058	2.073454	20734.543905	0.703230	0.000007
 345	2.1500e+01	0.6891	-14.371659	5.390981	53909.814153	1.828398	0.000018
 346	2.1563e+01	0.6908	-14.358507	6.220363	62203.631715	2.109690	0.000021
 347	2.1625e+01	0.6927	-14.347547	5.183636	51836.359762	1.758075	0.000018
 348	2.1688e+01	0.6941	-14.338779	4.146909	41469.087810	1.406460	0.000014
 349	2.1750e+01	0.6967	-14.327819	5.183636	51836.359762	1.758075	0.000018
 350	2.1813e+01	0.6995	-14.318174	4.561600	45615.996591	1.547106	0.000015
 351	2.1875e+01	0.6992	-14.305021	-6.220363	-62203.631715	-2.109690	0.000021
 352	2.1938e+01	0.7046	-14.296253	4.146909	41469.087810	1.406460	0.000014
 353	2.2000e+01	0.7048	-14.287923	3.939563	39395.633419	1.336137	0.000013
 354	2.2063e+01	0.7083	-14.275648	5.805672	58056.722934	1.969044	0.000020
 355	2.2125e+01	0.7092	-14.261181	6.842399	68423.994886	2.320659	0.000023
 356	2.2188e+01	0.7118	-14.253728	3.524872	35248.724638	1.195491	0.000012
 357	2.2250e+01	0.7131	-14.242329	5.390981	53909.814153	1.828398	0.000018
 358	2.2313e+01	0.7149	-14.232684	4.561600	45615.996591	1.547106	0.000015
 359	2.2375e+01	0.7159	-14.222162	4.976291	49762.905372	1.687752	0.000017
 360	2.2438e+01	0.7181	-14.210764	5.390981	53909.814153	1.828398	0.000018
 361	2.2500e+01	0.7197	-14.197612	6.220363	62203.631715	2.109690	0.000021
 362	2.2563e+01	0.7249	-14.189720	3.732218	37322.179029	1.265814	0.000013
 363	2.2625e+01	0.7250	-14.181390	3.939563	39395.633419	1.336137	0.000013
 364	2.2688e+01	0.7266	-14.169115	5.805672	58056.722934	1.969044	0.000020
 365	2.2750e+01	0.7306	-14.156401	6.013018	60130.177324	2.039367	0.000020
 366	2.2813e+01	0.7314	-14.146756	4.561600	45615.996591	1.547106	0.000015
 367	2.2875e+01	0.7339	-14.136673	4.768945	47689.450981	1.617429	0.000016
 368	2.2938e+01	0.7355	-14.126589	4.768945	47689.450981	1.617429	0.000016
 369	2.3000e+01	0.7363	-14.112122	6.842399	68423.994886	2.320659	0.000023
 370	2.3063e+01	0.7398	-14.101162	5.183636	51836.359762	1.758075	0.000018
 371	2.3125e+01	0.7407	-14.089325	5.598327	55983.268543	1.898721	0.000019
 372	2.3188e+01	0.7440	-14.086694	1.244073	12440.726343	0.421938	0.000004
 373	2.3250e+01	0.7455	-14.070473	7.671781	76717.812448	2.601951	0.000026
 374	2.3313e+01	0.7472	-14.060390	4.768945	47689.450981	1.617429	0.000016
 375	2.3375e+01	0.7488	-14.047676	6.013018	60130.177324	2.039367	0.000020
 376	2.3438e+01	0.7516	-14.036278	5.390981	53909.814153	1.828398	0.000018
 377	2.3500e+01	0.7534	-14.028386	3.732218	37322.179029	1.265814	0.000013
 378	2.3563e+01	0.7548	-14.014796	6.427709	64277.086105	2.180013	0.000022
 379	2.3625e+01	0.7558	-14.005589	4.354254	43542.542200	1.476783	0.000015
 380	2.3688e+01	0.7603	-13.992875	6.013018	60130.177324	2.039367	0.000020
 381	2.3750e+01	0.7615	-13.985422	3.524872	35248.724638	1.195491	0.000012
 382	2.3813e+01	0.7623	-13.974024	5.390981	53909.814153	1.828398	0.000018
 383	2.3875e+01	0.7653	-13.958679	7.257090	72570.903667	2.461305	0.000025
 384	2.3938e+01	0.7684	-13.947719	5.183636	51836.359762	1.758075	0.000018
 385	2.4000e+01	0.7685	-13.935882	5.598327	55983.268543	1.898721	0.000019
 386	2.4063e+01	0.7717	-13.925360	4.976291	49762.905372	1.687752	0.000017
 387	2.4125e+01	0.7730	-13.910893	6.842399	68423.994886	2.320659	0.000023
 388	2.4188e+01	0.7761	-13.905632	2.488145	24881.452686	0.843876	0.000008
 389	2.4250e+01	0.7767	-13.890288	7.257090	72570.903667	2.461305	0.000025
 390	2.4313e+01	0.7810	-13.878889	5.390981	53909.814153	1.828398	0.000018
 391	2.4375e+01	0.7809	-13.867929	-5.183636	-51836.359762	-1.758075	0.000018
 392	2.4438e+01	0.7829	-13.856092	5.598327	55983.268543	1.898721	0.000019
 393	2.4500e+01	0.7833	-13.846009	4.768945	47689.450981	1.617429	0.000016
 394	2.4563e+01	0.7881	-13.835048	5.183636	51836.359762	1.758075	0.000018
 395	2.4625e+01	0.7899	-13.824088	5.183636	51836.359762	1.758075	0.000018
 396	2.4688e+01	0.7922	-13.813128	5.183636	51836.359762	1.758075	0.000018
 397	2.4750e+01	0.7923	-13.801291	5.598327	55983.268543	1.898721	0.000019
 398	2.4813e+01	0.7939	-13.788139	6.220363	62203.631715	2.109690	0.000021
 399	2.4875e+01	0.7964	-13.774110	6.635054	66350.540496	2.250336	0.000022
 400	2.4938e+01	0.7994	-13.766218	3.732218	37322.179029	1.265814	0.000013
 401	2.5000e+01	0.8014	-13.748682	8.293818	82938.175620	2.812920	0.000028
 402	2.5063e+01	0.8018	-13.741668	3.317527	33175.270248	1.125168	0.000011
 403	2.5125e+01	0.8046	-13.730269	5.390981	53909.814153	1.828398	0.000018
 404	2.5188e+01	0.8082	-13.717555	6.013018	60130.177324	2.039367	0.000020
 405	2.5250e+01	0.8105	-13.707472	4.768945	47689.450981	1.617429	0.000016
 406	2.5313e+01	0.8109	-13.695196	5.805672	58056.722934	1.969044	0.000020
 407	2.5375e+01	0.8138	-13.679852	7.257090	72570.903667	2.461305	0.000025
 408	2.5438e+01	0.8164	-13.671961	3.732218	37322.179029	1.265814	0.000013
 409	2.5500e+01	0.8157	-13.657493	-6.842399	-68423.994886	-2.320659	0.000023
 410	2.5563e+01	0.8190	-13.646972	4.976291	49762.905372	1.687752	0.000017
 411	2.5625e+01	0.8219	-13.630750	7.671781	76717.812448	2.601951	0.000026
 412	2.5688e+01	0.8231	-13.621544	4.354254	43542.542200	1.476783	0.000015
 413	2.5750e+01	0.8239	-13.609268	5.805672	58056.722934	1.969044	0.000020
 414	2.5813e+01	0.8282	-13.594801	6.842399	68423.994886	2.320659	0.000023
 415	2.5875e+01	0.8283	-13.588663	2.902836	29028.361467	0.984522	0.000010
 416	2.5938e+01	0.8309	-13.571127	8.293818	82938.175620	2.812920	0.000028
 417	2.6000e+01	0.8317	-13.561044	4.768945	47689.450981	1.617429	0.000016
 418	2.6063e+01	0.8367	-13.547891	6.220363	62203.631715	2.109690	0.000021
 419	2.6125e+01	0.8366	-13.534301	-6.427709	-64277.086105	-2.180013	0.000022
 420	2.6188e+01	0.8401	-13.519833	6.842399	68423.994886	2.320659	0.000023
 421	2.6250e+01	0.8400	-13.512819	-3.317527	-33175.270248	-1.125168	0.000011
 422	2.6313e+01	0.8429	-13.500105	6.013018	60130.177324	2.039367	0.000020
 423	2.6375e+01	0.8451	-13.483446	7.879127	78791.266839	2.672274	0.000027
 424	2.6438e+01	0.8470	-13.473362	4.768945	47689.450981	1.617429	0.000016
 425	2.6500e+01	0.8489	-13.464594	4.146909	41469.087810	1.406460	0.000014
 426	2.6563e+01	0.8514	-13.446619	8.501163	85011.630010	2.883243	0.000029
 427	2.6625e+01	0.8524	-13.436536	4.768945	47689.450981	1.617429	0.000016
 428	2.6688e+01	0.8559	-13.422507	6.635054	66350.540496	2.250336	0.000022
 429	2.6750e+01	0.8575	-13.410231	5.805672	58056.722934	1.969044	0.000020
 430	2.6813e+01	0.8601	-13.395764	6.842399	68423.994886	2.320659	0.000023
 431	2.6875e+01	0.8614	-13.387434	3.939563	39395.633419	1.336137	0.000013
 432	2.6938e+01	0.8632	-13.369898	8.293818	82938.175620	2.812920	0.000028
 433	2.7000e+01	0.8640	-13.357184	6.013018	60130.177324	2.039367	0.000020
 434	2.7063e+01	0.8667	-13.343593	6.427709	64277.086105	2.180013	0.000022
 435	2.7125e+01	0.8685	-13.333949	4.561600	45615.996591	1.547106	0.000015
 436	2.7188e+01	0.8709	-13.325180	4.146909	41469.087810	1.406460	0.000014
 437	2.7250e+01	0.8730	-13.308959	7.671781	76717.812448	2.601951	0.000026
 438	2.7313e+01	0.8749	-13.292738	7.671781	76717.812448	2.601951	0.000026
 439	2.7375e+01	0.8773	-13.281340	5.390981	53909.814153	1.828398	0.000018
 440	2.7438e+01	0.8793	-13.273448	3.732218	37322.179029	1.265814	0.000013
 441	2.7500e+01	0.8809	-13.254597	8.915854	89158.538791	3.023889	0.000030
 442	2.7563e+01	0.8826	-13.242760	5.598327	55983.268543	1.898721	0.000019
 443	2.7625e+01	0.8850	-13.228731	6.635054	66350.540496	2.250336	0.000022
 444	2.7688e+01	0.8868	-13.214263	6.842399	68423.994886	2.320659	0.000023
 445	2.7750e+01	0.8887	-13.204618	4.561600	45615.996591	1.547106	0.000015
 446	2.7813e+01	0.8914	-13.190589	6.635054	66350.540496	2.250336	0.000022
 447	2.7875e+01	0.8932	-13.179191	5.390981	53909.814153	1.828398	0.000018
 448	2.7938e+01	0.8949	-13.162970	7.671781	76717.812448	2.601951	0.000026
 449	2.8000e+01	0.8968	-13.149817	6.220363	62203.631715	2.109690	0.000021
 450	2.8063e+01	0.8998	-13.135788	6.635054	66350.540496	2.250336	0.000022
 451	2.8125e+01	0.9016	-13.123951	5.598327	55983.268543	1.898721	0.000019
 452	2.8188e+01	0.9032	-13.108607	7.257090	72570.903667	2.461305	0.000025
 453	2.8250e+01	0.9052	-13.094578	6.635054	66350.540496	2.250336	0.000022
 454	2.8313e+01	0.9077	-13.081864	6.013018	60130.177324	2.039367	0.000020
 455	2.8375e+01	0.9090	-13.069150	6.013018	60130.177324	2.039367	0.000020
 456	2.8438e+01	0.9103	-13.056875	5.805672	58056.722934	1.969044	0.000020
 457	2.8500e+01	0.9134	-13.040215	7.879127	78791.266839	2.672274	0.000027
 458	2.8563e+01	0.9154	-13.033201	3.317527	33175.270248	1.125168	0.000011
 459	2.8625e+01	0.9166	-13.015226	8.501163	85011.630010	2.883243	0.000029
 460	2.8688e+01	0.9190	-13.001197	6.635054	66350.540496	2.250336	0.000022
 461	2.8750e+01	0.9196	-12.986730	6.842399	68423.994886	2.320659	0.000023
 462	2.8813e+01	0.9217	-12.973577	6.220363	62203.631715	2.109690	0.000021
 463	2.8875e+01	0.9256	-12.964371	4.354254	43542.542200	1.476783	0.000015
 464	2.8938e+01	0.9281	-12.947711	7.879127	78791.266839	2.672274	0.000027
 465	2.9000e+01	0.9286	-12.929737	8.501163	85011.630010	2.883243	0.000029
 466	2.9063e+01	0.9309	-12.921407	3.939563	39395.633419	1.336137	0.000013
 467	2.9125e+01	0.9328	-12.907816	6.427709	64277.086105	2.180013	0.000022
 468	2.9188e+01	0.9362	-12.894226	6.427709	64277.086105	2.180013	0.000022
 469	2.9250e+01	0.9354	-12.879320	-7.049745	-70497.449277	-2.390982	0.000024
 470	2.9313e+01	0.9387	-12.865291	6.635054	66350.540496	2.250336	0.000022
 471	2.9375e+01	0.9414	-12.853454	5.598327	55983.268543	1.898721	0.000019
 472	2.9438e+01	0.9425	-12.832410	9.952581	99525.810743	3.375504	0.000034
 473	2.9500e+01	0.9449	-12.821012	5.390981	53909.814153	1.828398	0.000018
 474	2.9563e+01	0.9467	-12.810051	5.183636	51836.359762	1.758075	0.000018
 475	2.9625e+01	0.9495	-12.794707	7.257090	72570.903667	2.461305	0.000025
 476	2.9688e+01	0.9517	-12.781555	6.220363	62203.631715	2.109690	0.000021
 477	2.9750e+01	0.9525	-12.764019	8.293818	82938.175620	2.812920	0.000028
 478	2.9813e+01	0.9550	-12.751305	6.013018	60130.177324	2.039367	0.000020
 479	2.9875e+01	0.9567	-12.741221	4.768945	47689.450981	1.617429	0.000016
 480	2.9938e+01	0.9601	-12.723685	8.293818	82938.175620	2.812920	0.000028
 481	3.0000e+01	0.9605	-12.708779	7.049745	70497.449277	2.390982	0.000024
 482	3.0063e+01	0.9636	-12.694750	6.635054	66350.540496	2.250336	0.000022
 483	3.0125e+01	0.9644	-12.682036	6.013018	60130.177324	2.039367	0.000020
 484	3.0188e+01	0.9677	-12.662308	9.330545	93305.447572	3.164535	0.000032
 485	3.0250e+01	0.9683	-12.651348	5.183636	51836.359762	1.758075	0.000018
 486	3.0313e+01	0.9706	-12.638196	6.220363	62203.631715	2.109690	0.000021
 487	3.0375e+01	0.9737	-12.629427	4.146909	41469.087810	1.406460	0.000014
 488	3.0438e+01	0.9753	-12.612768	7.879127	78791.266839	2.672274	0.000027
 489	3.0500e+01	0.9764	-12.594355	8.708508	87085.084400	2.953566	0.000029
 490	3.0563e+01	0.9791	-12.582956	5.390981	53909.814153	1.828398	0.000018
 491	3.0625e+01	0.9823	-12.566297	7.879127	78791.266839	2.672274	0.000027
 492	3.0688e+01	0.9830	-12.552706	6.427709	64277.086105	2.180013	0.000022
 493	3.0750e+01	0.9844	-12.539992	6.013018	60130.177324	2.039367	0.000020
 494	3.0813e+01	0.9879	-12.524648	7.257090	72570.903667	2.461305	0.000025
 495	3.0875e+01	0.9898	-12.508865	7.464436	74644.358058	2.531628	0.000025
 496	3.0938e+01	0.9915	-12.497028	5.598327	55983.268543	1.898721	0.000019
 497	3.1000e+01	0.9937	-12.482561	6.842399	68423.994886	2.320659	0.000023
 498	3.1063e+01	0.9953	-12.467217	7.257090	72570.903667	2.461305	0.000025
 499	3.1125e+01	0.9969	-12.453188	6.635054	66350.540496	2.250336	0.000022
 500	3.1188e+01	0.9979	-12.438720	6.842399	68423.994886	2.320659	0.000023
 501	3.1250e+01	1.0019	-12.426883	5.598327	55983.268543	1.898721	0.000019
 502	3.1313e+01	1.0028	-12.406278	9.745236	97452.356353	3.305181	0.000033
 503	3.1375e+01	1.0064	-12.394879	5.390981	53909.814153	1.828398	0.000018
 504	3.1438e+01	1.0064	-12.376466	-8.708508	-87085.084400	-2.953566	0.000029
 505	3.1500e+01	1.0078	-12.365506	5.183636	51836.359762	1.758075	0.000018
 506	3.1563e+01	1.0114	-12.352792	6.013018	60130.177324	2.039367	0.000020
 507	3.1625e+01	1.0128	-12.332187	9.745236	97452.356353	3.305181	0.000033
 508	3.1688e+01	1.0149	-12.319912	5.805672	58056.722934	1.969044	0.000020
 509	3.1750e+01	1.0149	-12.307636	-5.805672	-58056.722934	-1.969044	0.000020
 510	3.1813e+01	1.0185	-12.291415	7.671781	76717.812448	2.601951	0.000026
 511	3.1875e+01	1.0197	-12.275633	7.464436	74644.358058	2.531628	0.000025
 512	3.1938e+01	1.0234	-12.257658	8.501163	85011.630010	2.883243	0.000029
 513	3.2000e+01	1.0248	-12.244944	6.013018	60130.177324	2.039367	0.000020
 514	3.2063e+01	1.0269	-12.230477	6.842399	68423.994886	2.320659	0.000023
 515	3.2125e+01	1.0294	-12.214255	7.671781	76717.812448	2.601951	0.000026
 516	3.2188e+01	1.0305	-12.198034	7.671781	76717.812448	2.601951	0.000026
 517	3.2250e+01	1.0321	-12.186197	5.598327	55983.268543	1.898721	0.000019
 518	3.2313e+01	1.0332	-12.167346	8.915854	89158.538791	3.023889	0.000030
 519	3.2375e+01	1.0374	-12.154194	6.220363	62203.631715	2.109690	0.000021
 520	3.2438e+01	1.0393	-12.136219	8.501163	85011.630010	2.883243	0.000029
 521	3.2500e+01	1.0397	-12.127889	3.939563	39395.633419	1.336137	0.000013
 522	3.2563e+01	1.0435	-12.108599	9.123199	91231.993181	3.094212	0.000031
 523	3.2625e+01	1.0441	-12.095447	6.220363	62203.631715	2.109690	0.000021
 524	3.2688e+01	1.0471	-12.077472	8.501163	85011.630010	2.883243	0.000029
 525	3.2750e+01	1.0486	-12.063443	6.635054	66350.540496	2.250336	0.000022
 526	3.2813e+01	1.0517	-12.048537	7.049745	70497.449277	2.390982	0.000024
 527	3.2875e+01	1.0539	-12.031439	8.086472	80864.721229	2.742597	0.000027
 528	3.2938e+01	1.0549	-12.016534	7.049745	70497.449277	2.390982	0.000024
 529	3.3000e+01	1.0571	-12.003381	6.220363	62203.631715	2.109690	0.000021
 530	3.3063e+01	1.0590	-11.987599	7.464436	74644.358058	2.531628	0.000025
 531	3.3125e+01	1.0606	-11.973131	6.842399	68423.994886	2.320659	0.000023
 532	3.3188e+01	1.0632	-11.955157	8.501163	85011.630010	2.883243	0.000029
 533	3.3250e+01	1.0631	-11.939812	-7.257090	-72570.903667	-2.461305	0.000025
 534	3.3313e+01	1.0658	-11.924906	7.049745	70497.449277	2.390982	0.000024
 535	3.3375e+01	1.0696	-11.908247	7.879127	78791.266839	2.672274	0.000027
 536	3.3438e+01	1.0700	-11.892464	7.464436	74644.358058	2.531628	0.000025
 537	3.3500e+01	1.0732	-11.876682	7.464436	74644.358058	2.531628	0.000025
 538	3.3563e+01	1.0747	-11.864406	5.805672	58056.722934	1.969044	0.000020
 539	3.3625e+01	1.0770	-11.844678	9.330545	93305.447572	3.164535	0.000032
 540	3.3688e+01	1.0804	-11.829772	7.049745	70497.449277	2.390982	0.000024
 541	3.3750e+01	1.0824	-11.811797	8.501163	85011.630010	2.883243	0.000029
 542	3.3813e+01	1.0830	-11.792946	8.915854	89158.538791	3.023889	0.000030
 543	3.3875e+01	1.0854	-11.782424	4.976291	49762.905372	1.687752	0.000017
 544	3.3938e+01	1.0879	-11.766641	7.464436	74644.358058	2.531628	0.000025
 545	3.4000e+01	1.0897	-11.749982	7.879127	78791.266839	2.672274	0.000027
 546	3.4063e+01	1.0915	-11.732884	8.086472	80864.721229	2.742597	0.000027
 547	3.4125e+01	1.0916	-11.717978	7.049745	70497.449277	2.390982	0.000024
 548	3.4188e+01	1.0954	-11.701319	7.879127	78791.266839	2.672274	0.000027
 549	3.4250e+01	1.0967	-11.687289	6.635054	66350.540496	2.250336	0.000022
 550	3.4313e+01	1.0995	-11.671068	7.671781	76717.812448	2.601951	0.000026
 551	3.4375e+01	1.1007	-11.653532	8.293818	82938.175620	2.812920	0.000028
 552	3.4438e+01	1.1025	-11.636873	7.879127	78791.266839	2.672274	0.000027
 553	3.4500e+01	1.1039	-11.619775	8.086472	80864.721229	2.742597	0.000027
 554	3.4563e+01	1.1066	-11.604430	7.257090	72570.903667	2.461305	0.000025
 555	3.4625e+01	1.1092	-11.586456	8.501163	85011.630010	2.883243	0.000029
 556	3.4688e+01	1.1115	-11.567166	9.123199	91231.993181	3.094212	0.000031
 557	3.4750e+01	1.1113	-11.556206	-5.183636	-51836.359762	-1.758075	0.000018
 558	3.4813e+01	1.1148	-11.533408	10.781963	107819.628305	3.656796	0.000036
 559	3.4875e+01	1.1173	-11.518503	7.049745	70497.449277	2.390982	0.000024
 560	3.4938e+01	1.1189	-11.503597	7.049745	70497.449277	2.390982	0.000024
 561	3.5000e+01	1.1202	-11.489568	6.635054	66350.540496	2.250336	0.000022
 562	3.5063e+01	1.1234	-11.469401	9.537890	95378.901962	3.234858	0.000032
 563	3.5125e+01	1.1244	-11.452741	7.879127	78791.266839	2.672274	0.000027
 564	3.5188e+01	1.1275	-11.434767	8.501163	85011.630010	2.883243	0.000029
 565	3.5250e+01	1.1299	-11.421614	6.220363	62203.631715	2.109690	0.000021
 566	3.5313e+01	1.1305	-11.401009	9.745236	97452.356353	3.305181	0.000033
 567	3.5375e+01	1.1329	-11.383473	8.293818	82938.175620	2.812920	0.000028
 568	3.5438e+01	1.1349	-11.365937	8.293818	82938.175620	2.812920	0.000028
 569	3.5500e+01	1.1374	-11.349277	7.879127	78791.266839	2.672274	0.000027
 570	3.5563e+01	1.1396	-11.330864	8.708508	87085.084400	2.953566	0.000029
 571	3.5625e+01	1.1411	-11.314643	7.671781	76717.812448	2.601951	0.000026
 572	3.5688e+01	1.1435	-11.297545	8.086472	80864.721229	2.742597	0.000027
 573	3.5750e+01	1.1453	-11.282201	7.257090	72570.903667	2.461305	0.000025
 574	3.5813e+01	1.1470	-11.265103	8.086472	80864.721229	2.742597	0.000027
